"","Comp","Player","Pos","Age","Squad","xG_Expected","Mins_Per_90","shg.player","psg.player","dfg.player","drg.player","stm.player","kpr","tot.player"
"1619","La Liga","Lucas Pérez","FW","33-151","Elche",2.5,14.1,53,53,51,52,61,64,81
"1620","La Liga","Luka Modric","MF","36-152","Real Madrid",2.1,14.1,52,61,52,54,66,64,81
"1621","La Liga","Manu Trigueros","MF","30-114","Villarreal",3.2,14.8,55,58,52,51,67,64,81
"1622","La Liga","Marcos Mauro López Gutiérrez","DF","31-030","Cádiz",0,1.5,50,50,64,50,57,64,81
"1623","La Liga","Mario Suárez","DF","34-349","Rayo Vallecano",0,1,50,52,57,50,60,64,81
"1624","La Liga","Martín Merquelanz","FW","26-241","Rayo Vallecano",0.1,1.9,51,55,51,59,63,64,81
"1625","La Liga","Martin Valjent","DF","26-059","Mallorca",0.2,20.3,50,52,57,50,58,64,81
"1626","La Liga","Matthew Hoppe","FW","20-332","Mallorca",0.1,1.2,52,53,50,50,66,64,81
"1627","La Liga","Maxi Gómez","FW","25-178","Valencia",2.8,13.5,54,52,51,51,58,64,81
"1628","La Liga","Miguel","FW","22-158","Alavés",1.4,6.2,54,51,52,52,65,64,81
"1629","La Liga","Mikel Merino","MF","25-231","Real Sociedad",1.8,17.6,53,59,54,52,66,64,81
"1630","La Liga","Nabil Fekir","MF","28-205","Betis",3.7,19.5,56,57,51,54,67,64,81
"1631","La Liga","Nikola Maraš","DF","26-051","Rayo Vallecano",0,4.1,50,52,59,50,59,64,81
"1632","La Liga","Paco Alcácer","FW","28-162","Villarreal",1.6,5.2,54,54,51,51,60,64,81
"1633","La Liga","Papu Gómez","FW","33-358","Sevilla",0.9,12.4,53,55,52,53,62,64,81
"1634","La Liga","Pedro Benito","FW","21-318","Cádiz",0,0.3,50,57,51,54,76,64,81
"1635","La Liga","Philippe Coutinho","MF","29-241","Barcelona",2.8,5.6,59,56,52,55,65,64,81
"1636","La Liga","Portu","FW","29-263","Real Sociedad",1.7,11.5,53,53,52,52,63,64,81
"1637","La Liga","Raúl Torrente","DF","20-344","Granada",0.1,9.9,50,52,58,50,62,64,81
"1638","La Liga","Roberto González","FW","21-033","Betis",0.2,1.5,52,51,53,55,70,64,81
"1639","La Liga","Roberto Soldado","FW","36-257","Levante",1.4,6.3,55,52,52,51,59,64,81
"1640","La Liga","Rodrigo De Paul","MF","27-260","Atlético Madrid",0.6,14.6,51,60,53,52,68,64,81
"1641","La Liga","Roger Martí","FW","31-036","Levante",4.8,14.8,55,52,51,51,62,64,81
"1642","La Liga","Rubén Sobrino","FW","29-252","Cádiz",2.4,13.4,52,53,52,52,64,64,81
"1643","La Liga","Salva Sevilla","MF","37-327","Mallorca",1.9,7.2,54,61,53,51,64,64,81
"1644","La Liga","Sergio Busquets","MF","33-207","Barcelona",0.3,20.6,51,60,53,52,69,64,81
"1645","La Liga","Stefan Mitrovic","DF","31-262","Getafe",0.1,17.2,51,51,56,50,57,64,81
"1646","La Liga","Suso","FW","28-081","Sevilla",0.2,4.3,52,54,51,52,61,64,81
"1647","La Liga","Thiago Galhardo","FW","32-203","Celta Vigo",1.3,5.7,54,53,52,52,63,64,81
"1648","La Liga","Thomas Lemar","MF","26-088","Atlético Madrid",2.2,11.8,54,58,52,55,67,64,81
"1649","La Liga","Varazdat Haroyan","DF","29-168","Cádiz",0.6,16,51,51,58,50,60,64,81
"1650","La Liga","William Carvalho","MF","29-307","Betis",1.6,11.5,53,60,53,56,66,64,81
"1651","La Liga","Wu Lei","FW","30-081","Espanyol",0.4,3.5,52,52,53,51,59,64,81
"1652","La Liga","Youssouf Sabaly","DF","28-340","Betis",0,1,51,51,55,50,61,64,81
"1653","Bundesliga","Afimico Pululu","FW","22-322","Greuther Fürth",0,0.1,50,50,68,50,99,64,81
"1654","Bundesliga","André Hahn","FW","31-179","Augsburg",2,14.8,54,51,52,52,62,64,81
"1655","Bundesliga","Ansgar Knauff","FW","20-029","Dortmund",0.1,1.3,51,52,52,58,68,64,81
"1656","Bundesliga","Antonios Papadopoulos","DF","22-151","Dortmund",0,0.1,50,50,50,50,65,64,81
"1657","Bundesliga","Aymen Barkok","FW","23-263","Eint Frankfurt",0,1.1,50,56,60,57,72,64,81
"1658","Bundesliga","Benjamin Uphoff","GK","28-184","Freiburg",0,2,50,52,50,50,56,74,81
"1659","Bundesliga","Bryan Lasme","FW","23-086","Arminia",0.5,6.9,53,52,52,53,64,64,81
"1660","Bundesliga","Chris Führich","FW","24-030","Stuttgart",0.4,8.4,52,55,52,56,66,64,81
"1661","Bundesliga","Christopher Antwi-Adjei","FW","28-001","Bochum",1.5,8.1,53,52,52,53,65,64,81
"1662","Bundesliga","Dani Olmo","MF","23-277","RB Leipzig",1,2.4,57,57,52,59,69,64,81
"1663","Bundesliga","David Nemeth","DF","20-327","Mainz 05",0,3,50,52,56,50,61,64,81
"1664","Bundesliga","Davie Selke","FW","27-019","Hertha BSC",1.3,5.4,55,50,51,51,65,64,81
"1665","Bundesliga","Dedryck Boyata","DF","31-072","Hertha BSC",0.3,11.1,51,51,60,50,59,64,81
"1666","Bundesliga","Dennis Jastrzembski","FW","21-353","Hertha BSC",0.1,2.5,51,53,53,55,65,64,81
"1667","Bundesliga","Dominik Szoboszlai","MF","21-106","RB Leipzig",3.8,12.3,56,57,52,53,69,64,81
"1668","Bundesliga","Dominique Heintz","DF","28-177","Freiburg",0,0.3,50,52,58,50,62,64,81
"1669","Bundesliga","Donyell Malen","FW","23-020","Dortmund",2.2,14.4,54,53,51,52,62,64,81
"1670","Bundesliga","Edimilson Fernandes","FW","25-299","Arminia",0.2,3.1,52,55,53,52,64,64,81
"1671","Bundesliga","Emil Forsberg","MF","30-108","RB Leipzig",5.8,10.6,58,57,51,54,63,64,81
"1672","Bundesliga","Erhan Mašovic","DF","23-078","Bochum",0.2,12.2,50,52,59,50,62,64,81
"1673","Bundesliga","Ermedin Demirovic","FW","23-320","Freiburg",1,5,54,52,51,53,66,64,81
"1674","Bundesliga","Florian Krüger","FW","22-360","Arminia",0.7,8.5,52,54,52,52,61,64,81
"1675","Bundesliga","Florian Wirtz","MF","18-281","Leverkusen",4.8,16.3,55,58,52,55,67,64,81
"1676","Bundesliga","Gideon Jung","DF","27-149","Greuther Fürth",0,1,50,52,57,50,61,64,81
"1677","Bundesliga","Gonzalo Castro","MF","34-242","Arminia",0.1,0.5,65,55,54,50,75,64,81
"1678","Bundesliga","Hannes Wolf","FW","22-298","M'Gladbach",0.2,3.4,53,51,53,53,69,64,81
"1679","Bundesliga","Hans Nunoo Sarpei","DF","23-170","Greuther Fürth",0.1,7.1,50,52,58,51,62,64,81
"1680","Bundesliga","Hwang Hee-chan","FW","26-013","RB Leipzig",0.2,0.5,54,50,53,60,59,64,81
"1681","Bundesliga","Ishak Belfodil","FW","30-027","Hertha BSC",2.1,10.3,55,52,52,52,60,64,81
"1682","Bundesliga","Jamal Musiala","MF","18-347","Bayern Munich",2.3,9.8,55,58,53,57,69,64,81
"1683","Bundesliga","Janni Serra","FW","23-332","Arminia",1,5.8,54,52,54,53,65,64,81
"1684","Bundesliga","Javairô Dilrosun","FW","23-231","Hertha BSC",0,1.5,51,51,53,57,66,64,81
"1685","Bundesliga","Jonas Wind","FW","23-001","Wolfsburg",0.1,0.7,52,53,54,50,61,64,81
"1686","Bundesliga","Julian Brandt","MF","25-282","Dortmund",2,14.1,54,58,52,54,69,64,81
"1687","Bundesliga","Konrad Laimer","MF","24-257","RB Leipzig",1.3,6.1,53,58,53,53,74,64,81
"1688","Bundesliga","László Bénes","MF","24-152","M'Gladbach",0.7,2.6,55,59,54,52,70,64,81
"1689","Bundesliga","Lennart-Marten Czyborra","DF","22-281","Arminia",0,1.5,50,53,57,53,61,64,81
"1690","Bundesliga","Leon Goretzka","MF","27-002","Bayern Munich",2.9,9.9,56,59,54,51,65,64,81
"1691","Bundesliga","Lilian Egloff","FW","19-172","Stuttgart",0,0.3,50,55,51,50,78,64,81
"1692","Bundesliga","Malik Tillman","FW","19-256","Bayern Munich",0.2,1.2,52,55,55,50,72,64,81
"1693","Bundesliga","Manuel Gulde","DF","30-361","Freiburg",0,9.2,50,53,56,51,61,64,81
"1694","Bundesliga","Manuel Neuer","GK","35-318","Bayern Munich",0,20,50,50,50,50,56,75,81
"1695","Bundesliga","Marco John","DF","19-312","Hoffenheim",0,0.4,50,54,57,50,58,64,81
"1696","Bundesliga","Max Kruse","FW","33-326","Wolfsburg",0.4,0.9,53,54,52,53,60,64,81
"1697","Bundesliga","Maximilian Mittelstädt","FW","24-327","Hertha BSC",0.2,11.6,51,56,56,54,66,64,81
"1698","Bundesliga","Myziane Maolida","FW","22-359","Hertha BSC",1.2,7.1,53,52,51,53,62,64,81
"1699","Bundesliga","Noah Katterbach","DF","20-301","Köln",0,0.2,50,50,62,62,64,64,81
"1700","Bundesliga","Panagiotis Retsos","FW","23-183","Leverkusen",0,0.4,52,54,59,56,62,64,81
"1701","Bundesliga","Paul Wanner","FW","16-047","Bayern Munich",0,0.4,50,55,58,50,74,64,81
"1702","Bundesliga","Péter Gulácsi","GK","31-278","RB Leipzig",0,20,50,50,50,50,55,74,81
"1703","Bundesliga","Philipp Klement","MF","29-152","Stuttgart",0.3,3.8,53,60,51,54,66,64,81
"1704","Bundesliga","Renato Steffen","FW","30-097","Wolfsburg",1.2,9.1,52,54,53,51,64,64,81
"1705","Bundesliga","Robin Zentner","GK","27-103","Mainz 05",0,21,50,51,50,50,54,73,81
"1706","Bundesliga","Sargis Adamyan","FW","28-261","Hoffenheim",0.5,3.7,53,53,52,54,65,64,81
"1707","Bundesliga","Sebastian Griesbeck","DF","31-128","Greuther Fürth",0.4,16.1,50,52,56,50,62,64,81
"1708","Bundesliga","Sergio Córdova","FW","24-183","Augsburg",0.9,3.6,53,52,52,52,63,64,81
"1709","Bundesliga","Sven Michel","FW","31-208","Union Berlin",0,0.3,53,52,52,50,62,64,81
"1710","Bundesliga","Takuma Asano","FW","27-090","Bochum",1.4,9.6,53,53,52,52,64,64,81
"1711","Bundesliga","Tanguy Coulibaly","FW","20-355","Stuttgart",0.9,10.9,52,52,52,54,64,64,81
"1712","Bundesliga","Thomas Müller","MF","32-148","Bayern Munich",6.9,19.2,56,60,52,52,66,64,81
"1713","Bundesliga","Vassilis Lambropoulos","DF","31-314","Bochum",0.1,13,50,52,60,50,61,64,81
"1714","Bundesliga","Youssoufa Moukoko","FW","17-080","Dortmund",0.7,1.3,55,52,51,50,62,64,81
"1715","Ligue 1","Aboubakar Sidibé","FW","25-281","Clermont Foot",0,0.1,50,57,50,50,56,64,81
"1716","Ligue 1","Adrian Grbic","FW","25-188","Lorient",1.5,5.8,55,52,52,50,62,64,81
"1717","Ligue 1","Adrien Thomasson","MF","28-060","Strasbourg",5.9,18.1,56,57,53,54,71,64,81
"1718","Ligue 1","Alidu Seidu","FW","21-249","Clermont Foot",0.5,4.7,52,52,59,51,62,64,81
"1719","Ligue 1","Anastasios Donis","FW","25-163","Reims",0.7,3.6,54,51,52,54,63,64,81
"1720","Ligue 1","Antonin Bobichon","MF","26-147","Angers",0,0.4,50,62,53,50,68,64,81
"1721","Ligue 1","Arial Mendy","FW","27-093","Clermont Foot",0.3,5,52,53,52,52,62,64,81
"1722","Ligue 1","Aurélien Tchouaméni","MF","22-012","Monaco",1.6,20.2,53,59,56,53,68,64,81
"1723","Ligue 1","Azzedine Ounahi","MF","21-295","Angers",1.6,10.6,54,58,53,55,70,64,81
"1724","Ligue 1","Bakary Sako","FW","33-288","Saint-Étienne",0.1,0.9,53,53,52,55,61,64,81
"1725","Ligue 1","Béni Makouana","FW","19-133","Montpellier",0.2,2,52,53,52,50,67,64,81
"1726","Ligue 1","Bilal Brahimi","FW","21-331","Angers",0.5,3.8,53,52,51,56,62,64,81
"1727","Ligue 1","Bradley Barcola","MF","19-159","Lyon",0,0.1,50,57,79,74,75,64,81
"1728","Ligue 1","Bruno Guimarães","MF","24-084","Lyon",0.8,18.2,51,62,54,53,72,64,81
"1729","Ligue 1","Casimir Ninga","FW","28-267","Angers",0.8,3.2,54,51,51,55,63,64,81
"1730","Ligue 1","Cheikh Tidiane Sabaly","FW","22-341","Metz",0.1,1.7,52,52,51,53,65,64,81
"1731","Ligue 1","Corentin Jean","FW","26-208","Lens",0.5,2.5,54,53,51,51,65,64,81
"1732","Ligue 1","Dan Ndoye","FW","21-106","Nice",0.1,2.3,51,53,51,56,62,64,81
"1733","Ligue 1","Deiver Machado","DF","28-159","Lens",0,3.4,50,52,53,54,64,64,81
"1734","Ligue 1","Dénys Bain","DF","28-221","Brest",0,1,50,51,58,50,64,64,81
"1735","Ligue 1","El Bilal Touré","FW","20-128","Reims",3.2,9.3,55,52,52,51,62,64,81
"1736","Ligue 1","Erik Palmer-Brown","DF","24-290","Troyes",0.1,4.9,50,52,58,50,61,64,81
"1737","Ligue 1","Fali Candé","DF","24-015","Metz",0,1,50,51,55,50,64,64,81
